1,1,64.22,0,18.9324285495216,15.9324285495216,5.93242854952164,4,6,3,-2.07361307494653,7.34707290921813,4.1965600483546,3.15051286086353
2,1,88.88,1,31.631710288039,28.631710288039,11.631710288039,8,9,3,9.88152155542013,9.34982907046055,9.67253144270008,-0.322702372239534
3,1,64.02,0,21.4843311640621,15.4843311640621,12.4843311640621,0,3,6,-1.82545342111732,0.522899004842102,6.9233746805566,-6.4004756757145
4,1,68.51,0,15.6375054990417,12.6375054990417,6.63750549904166,0,6,3,5.50639471779011,-3.71362245361896,5.79895000105534,-9.5125724546743
5,1,61.08,0,24.9726071952106,18.9726071952106,-2.02739280478935,12,9,6,-8.25581157502402,-4.74640599772765,-1.87635040756478,-2.87005559016288
6,0,70.34,0,9.33548835429676,18.3354883542968,9.33548835429676,0,9,3,1.64564607423099,8.23852322273764,6.40050254954038,1.83802067319726
7,0,68.57,0,11.566376969414,20.566376969414,11.566376969414,0,9,6,-2.35634255701747,-1.26162425169252,7.13984701439985,-8.40147126609236
8,0,76.43,0,15.4049115658951,21.4049115658951,11.4049115658951,4,6,3,4.66595487204934,-0.282113600354069,6.18302436797724,-6.46513796833131
9,0,73.67,1,13.9014004028319,13.9014004028319,9.9014004028319,4,0,3,9.40458355736275,12.2318324161319,7.5136828102415,4.71814960589042
10,0,71.49,0,13.0955799110414,13.0955799110414,9.09557991104142,4,0,6,8.03735294942741,1.5915883277402,7.02684609697523,-5.43525776923503
11,0,72.72,0,23.6791430059099,26.6791430059099,11.6791430059099,12,3,6,-4.31761656301228,-1.67664309170524,8.18533078922666,-9.8619738809319
12,0,58.79,1,8.4376406008606,17.4376406008606,8.4376406008606,0,9,3,-9.01072209313632,9.49469396107252,5.16088203830001,4.33381192277251
13,0,88.10,1,24.2539268140873,30.2539268140873,16.2539268140873,8,6,3,7.48040552638377,11.6807490475559,13.3936910355274,-1.71294198797147
14,0,49.43,0,3.21938741600724,3.21938741600724,3.21938741600724,0,0,3,-4.14798009279663,2.17403872701548,-0.983832194835054,3.15787092185053
15,0,62.12,0,16.3733833864554,22.3733833864554,8.37338338645538,8,6,3,-10.6192149461172,8.46183043246674,7.07093712342818,1.39089330903856
16,0,51.96,0,2.15999174439201,8.15999174439201,2.15999174439201,0,6,6,-6.56126084904824,2.40373121817596,-1.59253555161336,3.99626676978931
17,0,86.12,1,26.9764166817149,32.9764166817149,18.9764166817149,8,6,3,2.77980557567499,17.4485106865091,15.3131681351658,2.13534255134333
18,0,77.65,0,10.3481568798984,13.3481568798984,6.34815687989843,4,3,3,13.9399879807934,1.77268893813261,4.05611272166034,-2.28342378352774
19,0,61.67,0,22.3223783966668,25.3223783966668,14.3223783966668,8,3,3,-14.0137324444505,6.57712417366516,5.45828733969696,1.11883683396821
20,0,88.51,0,23.8373277215379,29.8373277215379,11.8373277215379,12,6,6,8.30593605735875,0.187174843064168,4.8526133172154,-4.66543847415123
